reference_material,detected_material,areas_reference,areas_detected,num_matched_peaks,start_point_reference,last_point_reference,start_point_detected,last_point_detected
mgo_mn,mgo,"[6.1427, 6.0599, 6.2157]","[6.1427, 6.0599]",2,82.0,443.0,1520,1964
mgo_mn,zn,"[6.1427, 6.0599, 6.2157]","[6.0902, 5.8954, 6.0539]",0,108.0,492.0,1494,1987
mgo_mn,ni,"[6.1427, 6.0599, 6.2157]",[5.8978],0,0.0,143.0,1952,2096
mgo_mn,li20,"[6.1427, 6.0599, 6.2157]","[6.0498, 6.0556]",0,243.0,390.0,1359,1774
mgo_mn,bao2,"[6.1427, 6.0599, 6.2157]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,611.0,1214.0,991,2227
mgo_mn,mn,"[6.1427, 6.0599, 6.2157]",[6.2157],1,0.0,146.0,1923,2070
zn_ni,fe,"[6.0902, 5.8954, 6.0539, 5.8978]",[6.065],0,0.0,144.0,1909,2054
zn_ni,cr,"[6.0902, 5.8954, 6.0539, 5.8978]",[6.0626],0,0.0,144.0,1852,1997
zn_ni,nao3,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,660.0,1262.0,818,2154
zn_ni,co,"[6.0902, 5.8954, 6.0539, 5.8978]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1478.0,2080.0,0,2249
zn_ni,co,"[6.0902, 5.8954, 6.0539, 5.8978]",[5.9084],0,0.0,107.0,1973,2117
zn_ni,cu2o,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.1735, 6.0916, 6.0479]",0,318.0,785.0,1160,1946
zn_ni,al2o3,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,524.0,1126.0,954,2129
zn_ni,ti,"[6.0902, 5.8954, 6.0539, 5.8978]","[5.8975, 6.1415, 6.0812]",0,19.0,397.0,1459,1857
zn_ni,ti,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.1854, 5.8995]",0,0.0,456.0,1594,2051
zn_ni,cr,"[6.0902, 5.8954, 6.0539, 5.8978]",[6.093],0,0.0,145.0,1895,2041
zn_ni,fe,"[6.0902, 5.8954, 6.0539, 5.8978]",[5.8987],0,0.0,114.0,1966,2110
zn_ni,v,"[6.0902, 5.8954, 6.0539, 5.8978]",[5.8983],0,40.0,143.0,1786,1930
zn_ni,cao,"[6.0902, 5.8954, 6.0539, 5.8978]","[5.9143, 6.1764]",0,187.0,403.0,1291,1695
zn_ni,mgo,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.1427, 6.0599]",0,0.0,443.0,1520,1964
zn_ni,zn,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.0902, 5.8954, 6.0539]",3,0.0,492.0,1494,1987
zn_ni,ni,"[6.0902, 5.8954, 6.0539, 5.8978]",[5.8978],1,0.0,128.0,1952,2096
zn_ni,li20,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.0498, 6.0556]",0,119.0,400.0,1359,1774
zn_ni,bao2,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,487.0,1089.0,991,2227
zn_ni,mn,"[6.0902, 5.8954, 6.0539, 5.8978]",[6.2157],0,0.0,146.0,1923,2070
zn_ni,fe,"[6.0902, 5.8954, 6.0539, 5.8978]",[6.065],0,0.0,144.0,1909,2054
zn_ni,cr,"[6.0902, 5.8954, 6.0539, 5.8978]",[6.0626],0,15.0,144.0,1852,1997
zn_ni,nao3,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,701.0,1303.0,818,2154
zn_ni,co,"[6.0902, 5.8954, 6.0539, 5.8978]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1519.0,2121.0,0,2249
zn_ni,co,"[6.0902, 5.8954, 6.0539, 5.8978]",[5.9084],0,0.0,143.0,1973,2117
zn_ni,cu2o,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.1735, 6.0916, 6.0479]",0,359.0,785.0,1160,1946
zn_ni,al2o3,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,565.0,1167.0,954,2129
zn_ni,ti,"[6.0902, 5.8954, 6.0539, 5.8978]","[5.8975, 6.1415, 6.0812]",0,60.0,341.0,1459,1857
zn_ni,ti,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.1854, 5.8995]",0,0.0,456.0,1594,2051
zn_ni,cr,"[6.0902, 5.8954, 6.0539, 5.8978]",[6.093],0,0.0,145.0,1895,2041
zn_ni,fe,"[6.0902, 5.8954, 6.0539, 5.8978]",[5.8987],0,0.0,143.0,1966,2110
zn_ni,v,"[6.0902, 5.8954, 6.0539, 5.8978]",[5.8983],0,0.0,143.0,1786,1930
zn_ni,cao,"[6.0902, 5.8954, 6.0539, 5.8978]","[5.9143, 6.1764]",0,228.0,403.0,1291,1695
zn_ni,mgo,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.1427, 6.0599]",0,0.0,443.0,1520,1964
zn_ni,zn,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.0902, 5.8954, 6.0539]",3,25.0,492.0,1494,1987
zn_ni,ni,"[6.0902, 5.8954, 6.0539, 5.8978]",[5.8978],1,0.0,143.0,1952,2096
zn_ni,li20,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.0498, 6.0556]",0,160.0,414.0,1359,1774
zn_ni,bao2,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,528.0,1130.0,991,2227
zn_ni,mn,"[6.0902, 5.8954, 6.0539, 5.8978]",[6.2157],0,0.0,146.0,1923,2070
zn_ni,fe,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]",[6.065],0,0.0,144.0,1909,2054
zn_ni,cr,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]",[6.0626],0,23.0,144.0,1852,1997
zn_ni,nao3,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,709.0,1295.0,818,2154
zn_ni,co,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1527.0,2113.0,0,2249
zn_ni,co,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]",[5.9084],0,0.0,140.0,1973,2117
zn_ni,cu2o,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]","[6.1735, 6.0916, 6.0479]",0,367.0,785.0,1160,1946
zn_ni,al2o3,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,573.0,1159.0,954,2129
zn_ni,ti,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]","[5.8975, 6.1415, 6.0812]",0,68.0,349.0,1459,1857
zn_ni,ti,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]","[6.1854, 5.8995]",0,0.0,456.0,1594,2051
zn_ni,cr,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]",[6.093],0,0.0,145.0,1895,2041
zn_ni,fe,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]",[5.8987],0,0.0,143.0,1966,2110
zn_ni,v,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]",[5.8983],0,0.0,143.0,1786,1930
zn_ni,cao,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]","[5.9143, 6.1764]",0,236.0,403.0,1291,1695
zn_ni,mgo,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]","[6.1427, 6.0599]",0,7.0,443.0,1520,1964
zn_ni,zn,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]","[6.0902, 5.8954, 6.0539]",3,33.0,492.0,1494,1987
zn_ni,ni,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]",[5.8978],1,0.0,143.0,1952,2096
zn_ni,li20,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]","[6.0498, 6.0556]",0,168.0,414.0,1359,1774
zn_ni,bao2,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,536.0,1122.0,991,2227
zn_ni,mn,"[6.0902, 5.8954, 6.0539, 6.2976, 5.8978]",[6.2157],0,0.0,146.0,1923,2070
zn_ni,fe,"[6.0902, 5.8954, 6.0697, 5.9083]",[6.065],0,0.0,144.0,1909,2054
zn_ni,cr,"[6.0902, 5.8954, 6.0697, 5.9083]",[6.0626],0,12.0,144.0,1852,1997
zn_ni,nao3,"[6.0902, 5.8954, 6.0697, 5.9083]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,698.0,1246.0,818,2154
zn_ni,co,"[6.0902, 5.8954, 6.0697, 5.9083]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1516.0,2064.0,0,2249
zn_ni,co,"[6.0902, 5.8954, 6.0697, 5.9083]",[5.9084],0,0.0,91.0,1973,2117
zn_ni,cu2o,"[6.0902, 5.8954, 6.0697, 5.9083]","[6.1735, 6.0916, 6.0479]",0,356.0,785.0,1160,1946
zn_ni,al2o3,"[6.0902, 5.8954, 6.0697, 5.9083]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,562.0,1110.0,954,2129
zn_ni,ti,"[6.0902, 5.8954, 6.0697, 5.9083]","[5.8975, 6.1415, 6.0812]",0,57.0,338.0,1459,1857
zn_ni,ti,"[6.0902, 5.8954, 6.0697, 5.9083]","[6.1854, 5.8995]",0,0.0,456.0,1594,2051
zn_ni,cr,"[6.0902, 5.8954, 6.0697, 5.9083]",[6.093],0,0.0,145.0,1895,2041
zn_ni,fe,"[6.0902, 5.8954, 6.0697, 5.9083]",[5.8987],0,0.0,98.0,1966,2110
zn_ni,v,"[6.0902, 5.8954, 6.0697, 5.9083]",[5.8983],0,0.0,143.0,1786,1930
zn_ni,cao,"[6.0902, 5.8954, 6.0697, 5.9083]","[5.9143, 6.1764]",0,225.0,403.0,1291,1695
zn_ni,mgo,"[6.0902, 5.8954, 6.0697, 5.9083]","[6.1427, 6.0599]",0,0.0,443.0,1520,1964
zn_ni,zn,"[6.0902, 5.8954, 6.0697, 5.9083]","[6.0902, 5.8954, 6.0539]",2,22.0,492.0,1494,1987
zn_ni,ni,"[6.0902, 5.8954, 6.0697, 5.9083]",[5.8978],0,0.0,112.0,1952,2096
zn_ni,li20,"[6.0902, 5.8954, 6.0697, 5.9083]","[6.0498, 6.0556]",0,157.0,414.0,1359,1774
zn_ni,bao2,"[6.0902, 5.8954, 6.0697, 5.9083]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,525.0,1073.0,991,2227
zn_ni,mn,"[6.0902, 5.8954, 6.0697, 5.9083]",[6.2157],0,0.0,141.0,1923,2070
zn_ni,fe,"[6.0902, 5.8954, 6.0539, 5.8978]",[6.065],0,0.0,144.0,1909,2054
zn_ni,cr,"[6.0902, 5.8954, 6.0539, 5.8978]",[6.0626],0,0.0,144.0,1852,1997
zn_ni,nao3,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,663.0,1239.0,818,2154
zn_ni,co,"[6.0902, 5.8954, 6.0539, 5.8978]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1481.0,2057.0,0,2249
zn_ni,co,"[6.0902, 5.8954, 6.0539, 5.8978]",[5.9084],0,0.0,84.0,1973,2117
zn_ni,cu2o,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.1735, 6.0916, 6.0479]",0,321.0,785.0,1160,1946
zn_ni,al2o3,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,527.0,1103.0,954,2129
zn_ni,ti,"[6.0902, 5.8954, 6.0539, 5.8978]","[5.8975, 6.1415, 6.0812]",0,22.0,397.0,1459,1857
zn_ni,ti,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.1854, 5.8995]",0,0.0,456.0,1594,2051
zn_ni,cr,"[6.0902, 5.8954, 6.0539, 5.8978]",[6.093],0,0.0,145.0,1895,2041
zn_ni,fe,"[6.0902, 5.8954, 6.0539, 5.8978]",[5.8987],0,0.0,91.0,1966,2110
zn_ni,v,"[6.0902, 5.8954, 6.0539, 5.8978]",[5.8983],0,43.0,143.0,1786,1930
zn_ni,cao,"[6.0902, 5.8954, 6.0539, 5.8978]","[5.9143, 6.1764]",0,190.0,403.0,1291,1695
zn_ni,mgo,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.1427, 6.0599]",0,0.0,443.0,1520,1964
zn_ni,zn,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.0902, 5.8954, 6.0539]",3,0.0,492.0,1494,1987
zn_ni,ni,"[6.0902, 5.8954, 6.0539, 5.8978]",[5.8978],1,0.0,105.0,1952,2096
zn_ni,li20,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.0498, 6.0556]",0,122.0,403.0,1359,1774
zn_ni,bao2,"[6.0902, 5.8954, 6.0539, 5.8978]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,490.0,1066.0,991,2227
zn_ni,mn,"[6.0902, 5.8954, 6.0539, 5.8978]",[6.2157],0,0.0,134.0,1923,2070
zn_li20,fe,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]",[6.065],0,0.0,70.0,1909,2054
zn_li20,cr,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]",[6.0626],0,0.0,127.0,1852,1997
zn_li20,nao3,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,565.0,1161.0,818,2154
zn_li20,co,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1383.0,1979.0,0,2249
zn_li20,co,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]",[5.9084],0,0.0,6.0,1973,2117
zn_li20,cu2o,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]","[6.1735, 6.0916, 6.0479]",0,223.0,785.0,1160,1946
zn_li20,al2o3,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,429.0,1025.0,954,2129
zn_li20,ti,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]","[5.8975, 6.1415, 6.0812]",0,0.0,397.0,1459,1857
zn_li20,ti,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]","[6.1854, 5.8995]",0,0.0,385.0,1594,2051
zn_li20,cr,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]",[6.093],0,0.0,84.0,1895,2041
zn_li20,fe,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]",[5.8987],0,0.0,13.0,1966,2110
zn_li20,v,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]",[5.8983],0,0.0,143.0,1786,1930
zn_li20,cao,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]","[5.9143, 6.1764]",0,92.0,403.0,1291,1695
zn_li20,mgo,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]","[6.1427, 6.0599]",0,0.0,443.0,1520,1964
zn_li20,zn,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]","[6.0902, 5.8954, 6.0539]",1,0.0,485.0,1494,1987
zn_li20,ni,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]",[5.8978],0,0.0,27.0,1952,2096
zn_li20,li20,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]","[6.0498, 6.0556]",1,24.0,414.0,1359,1774
zn_li20,bao2,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,392.0,988.0,991,2227
zn_li20,mn,"[6.0498, 6.0797, 5.8994, 6.8204, 6.0539]",[6.2157],0,0.0,56.0,1923,2070
zn_li20,fe,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]",[6.065],0,0.0,22.0,1909,2054
zn_li20,cr,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]",[6.0626],0,0.0,79.0,1852,1997
zn_li20,nao3,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,593.0,1113.0,818,2154
zn_li20,co,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1411.0,1931.0,0,2249
zn_li20,co,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]",[5.9084],0,,,1973,2117
zn_li20,cu2o,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]","[6.1735, 6.0916, 6.0479]",0,251.0,771.0,1160,1946
zn_li20,al2o3,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,457.0,977.0,954,2129
zn_li20,ti,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]","[5.8975, 6.1415, 6.0812]",0,0.0,397.0,1459,1857
zn_li20,ti,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]","[6.1854, 5.8995]",0,0.0,337.0,1594,2051
zn_li20,cr,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]",[6.093],0,0.0,36.0,1895,2041
zn_li20,fe,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]",[5.8987],0,,,1966,2110
zn_li20,v,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]",[5.8983],0,0.0,143.0,1786,1930
zn_li20,cao,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]","[5.9143, 6.1764]",0,120.0,403.0,1291,1695
zn_li20,mgo,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]","[6.1427, 6.0599]",0,0.0,411.0,1520,1964
zn_li20,zn,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]","[6.0902, 5.8954, 6.0539]",1,0.0,437.0,1494,1987
zn_li20,ni,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]",[5.8978],0,,,1952,2096
zn_li20,li20,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]","[6.0498, 6.0556]",0,52.0,414.0,1359,1774
zn_li20,bao2,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,420.0,940.0,991,2227
zn_li20,mn,"[6.0758, 6.321, 5.8929, 5.9205, 6.0539]",[6.2157],0,0.0,8.0,1923,2070
zn_li20,fe,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]",[6.065],0,,,1909,2054
zn_li20,cr,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]",[6.0626],0,0.0,37.0,1852,1997
zn_li20,nao3,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,578.0,1071.0,818,2154
zn_li20,co,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1396.0,1889.0,0,2249
zn_li20,co,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]",[5.9084],0,,,1973,2117
zn_li20,cu2o,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]","[6.1735, 6.0916, 6.0479]",0,236.0,729.0,1160,1946
zn_li20,al2o3,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,442.0,935.0,954,2129
zn_li20,ti,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]","[5.8975, 6.1415, 6.0812]",0,0.0,397.0,1459,1857
zn_li20,ti,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]","[6.1854, 5.8995]",0,0.0,295.0,1594,2051
zn_li20,cr,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]",[6.093],0,,,1895,2041
zn_li20,fe,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]",[5.8987],0,,,1966,2110
zn_li20,v,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]",[5.8983],0,0.0,103.0,1786,1930
zn_li20,cao,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]","[5.9143, 6.1764]",0,105.0,403.0,1291,1695
zn_li20,mgo,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]","[6.1427, 6.0599]",0,0.0,369.0,1520,1964
zn_li20,zn,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]","[6.0902, 5.8954, 6.0539]",1,0.0,395.0,1494,1987
zn_li20,ni,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]",[5.8978],0,,,1952,2096
zn_li20,li20,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]","[6.0498, 6.0556]",0,37.0,414.0,1359,1774
zn_li20,bao2,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,405.0,898.0,991,2227
zn_li20,mn,"[6.5786, 6.0636, 5.8954, 6.6518, 6.0548]",[6.2157],0,,,1923,2070
zn_li20,fe,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]",[6.065],0,,,1909,2054
zn_li20,cr,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]",[6.0626],0,0.0,32.0,1852,1997
zn_li20,nao3,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,573.0,1066.0,818,2154
zn_li20,co,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1391.0,1884.0,0,2249
zn_li20,co,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]",[5.9084],0,,,1973,2117
zn_li20,cu2o,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]","[6.1735, 6.0916, 6.0479]",0,231.0,724.0,1160,1946
zn_li20,al2o3,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,437.0,930.0,954,2129
zn_li20,ti,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]","[5.8975, 6.1415, 6.0812]",0,0.0,397.0,1459,1857
zn_li20,ti,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]","[6.1854, 5.8995]",0,0.0,290.0,1594,2051
zn_li20,cr,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]",[6.093],0,,,1895,2041
zn_li20,fe,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]",[5.8987],0,,,1966,2110
zn_li20,v,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]",[5.8983],0,0.0,98.0,1786,1930
zn_li20,cao,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]","[5.9143, 6.1764]",0,100.0,403.0,1291,1695
zn_li20,mgo,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]","[6.1427, 6.0599]",0,0.0,364.0,1520,1964
zn_li20,zn,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]","[6.0902, 5.8954, 6.0539]",1,0.0,390.0,1494,1987
zn_li20,ni,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]",[5.8978],0,,,1952,2096
zn_li20,li20,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]","[6.0498, 6.0556]",0,32.0,414.0,1359,1774
zn_li20,bao2,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,400.0,893.0,991,2227
zn_li20,mn,"[6.3145, 6.3163, 5.8954, 6.8345, 6.0542]",[6.2157],0,,,1923,2070
zn_li20,fe,"[6.1173, 5.9261, 5.9066, 7.4586, 6.0619]",[6.065],0,,,1909,2054
zn_li20,cr,"[6.1173, 5.9261, 5.9066, 7.4586, 6.0619]",[6.0626],0,,,1852,1997
zn_li20,nao3,"[6.1173, 5.9261, 5.9066, 7.4586, 6.0619]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,533.0,1026.0,818,2154
zn_li20,co,"[6.1173, 5.9261, 5.9066, 7.4586, 6.0619]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1351.0,1844.0,0,2249
zn_li20,co,"[6.1173, 5.9261, 5.9066, 7.4586, 6.0619]",[5.9084],0,,,1973,2117
zn_li20,cu2o,"[6.1173, 5.9261, 5.9066, 7.4586, 6.0619]","[6.1735, 6.0916, 6.0479]",0,191.0,684.0,1160,1946
zn_li20,al2o3,"[6.1173, 5.9261, 5.9066, 7.4586, 6.0619]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,397.0,890.0,954,2129
zn_li20,ti,"[6.1173, 5.9261, 5.9066, 7.4586, 6.0619]","[5.8975, 6.1415, 6.0812]",0,0.0,385.0,1459,1857
zn_li20,ti,"[6.1173, 5.9261, 5.9066, 7.4586, 6.0619]","[6.1854, 5.8995]",0,0.0,250.0,1594,2051
zn_li20,cr,"[6.1173, 5.9261, 5.9066, 7.4586, 6.0619]",[6.093],0,,,1895,2041
zn_li20,fe,"[6.1173, 5.9261, 5.9066, 7.4586, 6.0619]",[5.8987],0,,,1966,2110
zn_li20,v,"[6.1173, 5.9261, 5.9066, 7.4586, 6.0619]",[5.8983],0,0.0,58.0,1786,1930
zn_li20,cao,"[6.1173, 5.9261, 5.9066, 7.4586, 6.0619]","[5.9143, 6.1764]",0,60.0,403.0,1291,1695
zn_li20,mgo,"[6.1173, 5.9261, 5.9066, 7.4586, 6.0619]","[6.1427, 6.0599]",0,0.0,324.0,1520,1964
zn_li20,zn,"[6.1173, 5.9261, 5.9066, 7.4586, 6.0619]","[6.0902, 5.8954, 6.0539]",0,0.0,350.0,1494,1987
